Gln1	Gln2	Gln3	Glu1	Glu2	Glu3	Glu_Gln_1	Glu_Gln_2	Glu_Gln_3	Glu_NH4_1	Glu_NH4_2	Glu_NH4_3	ctrl1	ctrl2	ctrl3
SRRD	15.8736863997183	14.5300872746182	15.1644974851747	10.5419569609907	13.3693348556433	11.2030372297291	13.88728755988	14.2850936019031	14.9032547407741	12.3533445311378	11.3042964303032	10.6652107159872	16.0797152228977	17.090743579695	15.9124554260406
PATZ1	42.4528822318048	42.2327796217277	42.6079403024745	39.3641158862526	41.3558091534565	38.4018548890716	37.4673350084925	31.8113428949942	35.4222286592311	35.8746116434558	35.7775155062174	36.6024983152224	40.1333875850193	44.6988678238177	42.1212055395192
TRIOBP	51.9278733386134	50.0760101229057	51.3259914882835	43.0650156704302	43.3760641983093	45.1116953689094	53.6786176294137	56.2400533822822	53.5113240873446	45.4203778720622	41.7210115675108	43.4812436882556	26.6237907788962	27.9947926509032	26.520759043401
TFIP11	43.5603487248084	42.4338880961169	41.4414404959226	35.663216102075	34.7602706246725	31.8717422792294	32.8760276927771	34.8124129794276	34.1262934643812	34.7515803224432	36.3602111985011	31.6169856136663	35.3226531125949	34.7228229288826	39.3911274026985
GCAT	15.6275827346064	15.5859067651614	15.103102758514	12.4484810922337	12.2997880671918	9.94494213975956	10.2029051460343	11.1039593124036	9.3415328628765	14.0378915126566	12.702766091784	14.4516760589413	12.7846916116482	10.9813827525642	12.2463504994528
ANKRD54	17.2887824741118	16.4908948999127	15.3486816651565	22.2053987050656	23.0546752177315	21.9867094294684	20.2924446793348	24.1886248805333	21.3289334152382	19.4034856019387	18.9958795684477	22.0877145005653	26.0306865288713	29.2321315526005	28.7828237853381
EIF3L	189.192192554782	196.834919308409	198.918914380429	169.624573441473	163.640658633074	171.999571585842	153.440356835082	156.41577280067	153.190339491217	169.827291988672	166.417889716216	174.492944554466	220.173477703693	208.25960389194	211.15204332496
SNU13	124.589980462905	126.396676153599	122.175506054646	98.8588836288652	107.251775175272	103.583162407496	109.057719449833	108.15856584298	109.182540166106	102.258240841085	98.6503807036255	103.875365908373	208.179591758745	212.435622685168	206.081898213722
MICALL1	90.5046228449056	85.8733185641796	84.4791438850216	102.055115260655	101.547525636864	101.546246547545	61.8409417462411	59.7813160819137	57.885105369963	87.1597086363612	81.4608577812572	89.4236898494314	67.0866807250404	67.9763059119996	70.3580136974932
POLR2F	35.1312981947254	31.2220906489201	35.7317309164844	43.2332383878928	41.6529054835819	42.2959587389774	51.2412569556388	54.4994327333109	52.1073942929238	41.2402057327378	44.1683334751023	46.0686616726076	79.3441685588886	79.4990244340565	75.8961722036151
CCDC134	4.30681413945846	5.37965168991055	4.66599922620759	4.87845880641592	4.69412201598141	4.91256177988123	6.91530237675656	4.68166933171613	4.8597569806872	4.61690654194039	5.18599166132467	5.55348250299927	3.22912313902454	2.7840125288191	4.21212055395192
DEPDC5	8.05989503241511	8.59738728013742	7.79713028589952	6.39246326357948	7.54624678518531	6.82965905983488	9.18261463143085	8.76312464654558	10.4754761583702	7.48687547341685	6.17657433820691	9.02440906737381	5.00843588909928	4.02135143051648	5.14814734371901
PICK1	19.503715460119	20.1108474389179	18.725391631491	12.3924068530795	11.8244339389912	11.4426743897234	12.3568517879748	13.0846655681297	12.7973600491429	14.3498446573823	13.7516183378946	12.3691201203165	19.1770374174723	19.797422427158	17.940513470536
TTC28	48.5439479433246	45.7521779235383	44.1428084689902	47.8874002376919	48.0701862142907	49.4850735388036	36.900506944824	36.6130550300877	38.7700612459267	41.4897682485184	43.9352551981888	40.704502436756	23.3287671676467	19.1787529763093	20.5145871423955
SLC16A8	1.84577748833934	1.65914491371073	2.70136797306755	1.8504498920888	2.61444770510357	2.27655301994496	2.21062944830743	1.74062064897138	2.26788659098736	2.68279704464104	4.13713941521406	2.39809471720423	0.0659004722249906	0.154667362712172	0.0780022324805911
CENPM	18.4577748833934	18.6025338809991	18.1114443648847	16.5419005504908	18.6576495318755	17.0741476495872	17.6283527800926	17.7063134981572	17.2791359313322	15.4104853494497	15.2083575686038	17.165309554725	26.2942884177712	27.2214558373423	24.7267076963474
SEPTIN3	2.64561439995305	2.51385592986474	2.88555215304943	2.8037119577103	2.198512842928	2.57609946993772	4.98808696028342	4.44158372496146	5.18374077939967	2.3084532709702	3.49617415370203	3.66024983152224	3.75632691682446	4.79468824407734	4.05611608899074
TPTEP1	7.87531728358118	10.055423719459	8.71805118580891	12.5606295705421	10.1012752242638	12.2814044497031	17.3449387482583	16.0257142508745	17.0631467321906	12.8524695626989	12.5279573840989	12.8739821660438	14.4981038894979	14.1520636881638	16.0684598910018
KDELR3	15.8121604834403	16.0384008325371	15.0417080318534	7.17750261173837	9.03172843581234	8.62693775979143	17.458304360992	17.2861636863365	17.0091494324052	9.1090318259905	8.39081796888486	10.0972409145441	14.6299048339479	15.0027341830807	14.1964063114676
CYP2D6	0.430681413945846	0.502771185972949	0.368368359963757	1.906524131243	1.78257798075243	1.49773224996379	0.850242095502856	1.1404066320847	1.56592169377699	1.68454698151879	1.74808707685101	1.51458613718162	0.131800944449981	0	0.624017859844729
DDX17	378.999644272344	374.815919142833	387.584909408533	372.949764614624	369.231319079854	377.188889830881	420.076277984778	421.050132846009	431.006446887169	415.895932548306	420.589750690354	415.122817099195	338.201223458652	320.780110265045	340.011731382897
DMC1	4.92207330223824	4.97743474113219	4.72739395286821	4.26164217571966	4.33760641983092	4.01392242990296	7.93559289135999	8.1629106296589	9.50352476223274	4.55451591299525	4.66156553826937	4.85929719012436	8.03985761144885	8.27470390510121	8.03422994550088
TCF20	84.9672903798875	81.3483778904231	87.9786433046773	70.8778382909164	73.0262779448248	72.1906944482547	78.3356383989965	78.6880576138442	82.0218983740428	72.6226920921435	73.3031180892858	73.9622896990357	67.8774863917403	66.9709680543705	67.0039177008278
HSCB	11.3822945114259	12.1670627005454	13.1998662320346	9.64476913452343	10.0418559582387	11.8021301297147	9.69275988873256	11.043937910715	10.7454626572972	11.6046569837961	11.6539138456734	12.4953356317484	17.5954260840725	15.8534046779976	14.3524107764288
CBY1	10.5824575998122	9.25098982190226	10.9282613455915	13.1213719620842	14.9142357722954	13.5994088296712	11.109830047904	13.0846655681297	11.501424854293	10.8559694364544	14.6839314455485	11.8011503188734	8.3693599725738	10.5947143457838	10.296294687438
TOMM22	107.977983067851	116.391529552738	109.344008182575	66.1115279628089	66.7872550121912	65.4808539684169	96.4174536300239	96.9945851288881	103.350831789281	70.8757544816795	73.3613876585142	70.3020398675134	194.867696369297	198.283558997005	198.749688360546
XBP1	101.64081369122	99.8000804156303	105.353350949634	80.7469043820567	77.0667880345303	82.0757272980157	33.5562213691794	35.0524985861823	35.3142340596603	78.9865362445478	76.2165965507042	76.8652464619671	72.7541213363896	70.4509837153944	68.8759712803619
RTCB	85.2749199612774	88.1357889010579	88.1628274846591	76.3731137280286	75.2842100537778	75.3059775281794	85.250940775753	82.349363116853	83.749811967176	73.9952859289366	73.5944659354276	74.6564750119106	139.247697811405	139.123292759599	143.446105531807
JOSD1	60.2338720361404	63.2486151953969	60.5352004873774	92.1299749303605	96.4374687587067	90.5229371878115	51.6947194065737	51.1382342387454	52.5393726912071	92.7124746124787	94.6880499960965	88.6032890251247	54.9609938356421	61.8669450848689	54.9135716663361
FBXO7	74.7539882777432	75.2648465401504	74.5331981660001	64.2610780707201	65.3611926275893	65.2412168084227	67.9626848338616	63.9828142001205	65.066746241423	61.2052069951828	65.4949958126846	61.9718161130145	81.4529836700883	77.7976834442226	78.7042525729164
GTPBP1	43.2527191434185	44.847189788787	42.2395719425108	39.6444870820236	38.1471687881021	38.1023084390788	31.2322263081382	32.9517495270789	29.4285283830502	38.9317524617676	39.9729244906598	38.4326232309836	51.6659702243926	50.7308949695925	50.2334377175007
POLDIP3	91.3044597565193	93.0126694049955	95.7757735905768	83.3263193831501	83.3058109671638	79.2000813780852	95.7939427599885	96.8745423255107	96.817158515246	80.7958644839569	85.0153015041876	80.0837420034781	113.546513643659	118.861868244304	118.017377743134
RAB36	17.5964120555017	17.3456059160667	17.8044707315816	9.75691761283185	8.08102017941104	7.6683891198146	11.0531472415371	9.60342427018694	9.07154636394943	7.79882861814255	7.80812227660119	8.0777927316353	5.00843588909928	3.71201670509213	4.91414064627724
PPP6R2	46.6981704549853	47.8135397860274	45.8004660888271	49.2892562165471	48.6643788745415	48.4666156088282	45.4596107062194	45.9163722918313	43.3058344279015	47.8536124009227	46.2077683980951	51.4328209084591	35.9157573626199	35.7281607865118	31.5909041546394
SBF1	173.072402489952	173.95883034664	176.387049695979	120.167094507463	119.729821040539	117.122661947168	147.71539339203	143.751257044361	148.006598711818	113.051819648594	117.821068979758	120.725136684518	59.1786240580415	64.1869555255514	56.7076230133897
SUN2	24.6103665111912	24.6357881126745	25.4788115641598	53.6069726314209	44.9209651149614	49.5449828288022	34.0096838201142	36.913162038531	33.3703312673854	39.555658751219	40.4390810444868	38.4957309866995	17.0682223062726	18.3280824813924	17.0824889132494
CYB5R3	131.911564499985	126.849170220975	129.113110167297	126.952077445122	126.384778835348	127.127513376926	152.079969482278	157.496158031066	148.870555508384	130.022070721673	135.010591902127	135.303028254891	164.026275368002	162.864732935917	170.20087127265
DNAL4	12.6743387532635	13.7759304956588	14.3663660385865	18.6166473991964	19.9054541184022	17.7331498395713	9.35266305053142	9.96355268031895	9.7735112611598	16.1591728967914	15.9658619685726	17.8594948675999	8.17165855589883	6.41869555255514	8.97025673526798
LMF2	53.4660212455628	50.7798897832678	50.3436758617134	26.9156347940189	25.1343495286093	25.2817203793888	37.3539693957588	38.2336328756817	38.3380828476434	29.760330006832	30.1253672910658	30.9228003007914	39.8697856961193	45.858873044159	43.3692412592086
RHBDD3	15.8121604834403	17.2953287974694	17.0063392849934	15.9811581589487	18.1228761376498	17.9128777095669	16.8347934909565	15.1253932255444	13.5533222461387	17.0950323309685	16.3737489531712	15.3351846389639	14.4322034172729	14.3067310508759	17.3944978431718
PACSIN2	76.7228175986385	73.9576414566207	70.2969620264169	74.1862184010145	72.3726660185489	72.010966578259	64.9018132900514	60.3815300988004	69.3865302242561	68.0681761791482	67.1848133203073	64.874772875946	65.2414675027407	64.728291295044	68.4079578854784
TTLL1	6.64479895802162	5.73159152009161	6.01668321274136	4.87845880641592	5.88250733648304	4.49319674989137	3.62769960747885	3.90139110976344	3.6718163854081	5.30320346033694	4.603295969041	5.17483596870386	1.84521322229974	1.39200626440955	1.716049114573
AP1B1	99.3643547889344	97.4873329601547	101.178509536712	84.2795814487716	80.6913632620602	77.5226212581258	132.524401285712	132.287169321825	125.38173010173	83.977786560159	84.3160666734472	86.1420865522045	173.12054053505	170.443433708814	179.873148100243
HMGXB4	38.4536976737362	40.7244660638088	42.5465455758139	55.5134967626639	52.1701155700213	52.9598123587196	39.3378676185988	37.3933332520404	37.9601017491455	54.0926752954368	50.9276035055928	50.7386355955842	25.0421794454964	26.7574537492058	28.4708148554157
TOM1	37.7769125946785	35.9984169156631	38.4944936162126	21.7007305526777	23.0546752177315	23.1249859394409	26.4141877669554	22.9281754450713	22.1388929120194	28.5749080568743	30.7080629833495	27.0732272021214	25.2398808621714	23.8187738576745	22.7766518843326
NEFH	69.708863142949	72.5498821358965	75.1471454326064	32.7473556660563	35.7109788810738	36.5446668991165	66.5456146746902	67.3440126946859	64.5267732435689	30.5090175541737	31.2907586756331	32.3742786822571	109.658385782384	106.875147634111	107.799085288177
BIK	2.03035523717327	2.56413304846204	1.53486816651565	0.672890869850472	1.30722385255179	0.958548639976825	0.906924901869713	1.80064205066005	1.07994599570827	0.499125031561123	1.86462621530775	0.946616335738511	0.527203777799925	0.850670494916947	0.70202009232532
HMOX1	626.518405458649	634.748622290848	619.043028919093	48.728513825005	50.0904412591434	51.9413544287442	23.6367302549794	25.6891599227501	23.7048146057964	61.3923788820182	58.3861083668238	60.2679067086852	562.987734218094	579.615941763865	583.456698954821
MCAT	22.1493298600721	24.384402519688	22.654654137771	14.5793021800936	14.3794623780696	14.4381388896509	24.5436551568491	23.2883038552033	21.5449226143799	15.098532204724	15.3831662762889	15.3351846389639	25.9647860566463	28.6134621017518	27.3787836006875
THOC5	72.7851589568479	78.9350761977529	73.1211194528057	69.3077595945986	69.9364761115205	69.4947763983198	61.8976245526079	57.2604172109896	63.1228434491481	66.63319171341	69.049439535615	71.0593329361043	82.6391921701382	80.2723612476173	83.3843865217519
MCM5	145.631843829974	143.189233765096	152.443106298335	104.073787870206	106.717001781046	102.265158027528	175.433285705423	172.681572658299	167.715613133494	98.7019749912122	101.214241749674	99.8995772982709	240.009519843416	253.422473803894	240.480882737662
ARSA	9.90567252075445	10.2565321938482	10.0073404456821	5.21490424134116	5.82308807045795	5.03238035987833	8.89920059959656	8.94318885161158	7.18164087145997	5.92710974978834	6.17657433820691	5.99523679301057	4.28353069462439	3.55734934237996	5.2261495761996
TSPO	45.4061262131477	47.9643711418193	49.1157813285009	41.6631596915751	46.6441238296887	39.540131399044	52.4315958893428	51.3182984438114	48.6515671066574	46.6057998220199	44.4596813212441	45.816230649744	55.883600446792	59.3922672814741	63.4938172392012
TTLL12	89.7663118495698	96.0292965208332	91.9079058109573	49.9621470863976	52.8831467623222	53.2593588087124	68.7562441229976	70.945296796006	67.9286031300499	46.1066747904588	51.0441426440496	50.6124200841524	118.159546699408	121.723214454479	114.117266119105
CBX7	11.5668722602599	9.85431524506979	10.9282613455915	18.3923504425796	20.3213889805778	20.0097028595162	21.1993695812045	18.4265703184212	18.9530522246801	23.2093139675922	20.6856970760703	23.2236541034515	10.4122746115485	10.6720480271399	13.1823772892199
PDGFB	9.41346519053063	10.3570864310427	9.20920899909392	13.4017431578552	13.6070119197436	13.0602252196842	9.52271146963199	8.94318885161158	11.0154491562243	16.4711260415171	17.5391403377385	17.0390940432932	2.96552125012458	2.7840125288191	2.80808036930128
RPL3	2247.04951430431	2241.10256147442	2203.14976621657	1837.16029740925	1850.67245961718	1818.84604435603	1684.38627399752	1689.06226492082	1684.87774520425	1866.85239929649	1856.11885820041	1956.40353494864	2628.0449318604	2695.23346262231	2672.35648478505
ZMAT5	8.73668011147287	9.04988134751308	9.20920899909392	5.94386935034584	6.89263485890941	7.24902408982474	10.6563675969691	11.224002115781	10.7454626572972	7.61165673130713	8.39081796888486	9.02440906737381	11.9938859449483	10.2080459390034	11.8563393370498
RBFOX2	112.777004537534	106.336105833279	114.071402135443	154.260231913221	165.126140283701	168.584742055924	167.441010007696	174.302150503893	162.747861553236	148.739259405215	149.461445070762	148.87119573381	116.314333477108	119.557871376509	118.71939783546
SYNGR1	4.42986597201441	3.72050677619982	5.21855176615322	2.91586043601871	1.9014165128026	2.75582733993337	8.0489585040937	10.9839165090263	8.47757606630988	2.9323595604216	3.61271329215876	4.16511187724945	5.99694297247414	6.26402818984297	5.61616073860256
TAB1	29.1632843157615	32.0265245464768	27.3820480906393	25.5698530543179	28.4618284260139	26.5997247593569	27.377795475192	29.4104868274475	26.1886903959254	24.1451734017693	27.0370801219623	30.4810460107801	21.8130563064719	24.5921106712354	23.2446652792161
ASCC2	48.1747924456567	53.4445770689244	51.8171493015685	52.3172651308742	51.3382458456701	52.0012637187428	48.0670197990948	49.2775707863967	46.8696562137387	52.9696439744242	49.8204816902539	48.34054087838	87.2522252258875	87.4643936137333	91.7306253971751
MTMR3	4.55291780457037	4.32383219936736	3.9906572329407	5.66349815457481	4.63470274995633	5.03238035987833	3.28760276927771	3.90139110976344	4.15779208347682	5.05364094455638	4.603295969041	4.85929719012436	1.31800944449981	2.2426767593265	1.7940513470536
MIEF1	77.7687581753641	79.1361846721421	82.1461442719178	88.0365554721034	87.3463210568693	89.3247513878404	61.6708933271405	59.6012518768477	57.615118871036	73.3713796394852	77.2654487968148	71.9428415161269	58.0583160302167	54.829580081465	54.9135716663361
PNPLA3	2.39951073484114	2.51385592986474	2.63997324640692	1.8504498920888	1.06954678845146	1.737369409958	6.34847431308799	5.52196895535749	6.58767057382042	2.9323595604216	2.91347846141835	2.65052574006783	1.84521322229974	2.16534307797041	3.04208706674305
MYH9	1135.15315532869	1146.56968961131	1155.63293993297	869.655375042581	870.84876286359	874.37608752886	1155.81910462658	1146.04864384343	1144.90474735012	915.083354738375	927.185385561777	931.154935588116	1394.65169369748	1415.36103617909	1430.09293029916
SAMM50	43.5603487248084	41.9813940287412	40.397730142692	30.3361633824255	32.3240807176442	33.2496559491961	37.3539693957588	39.1339539010118	39.0400477448538	35.1883147250592	33.0971153217125	32.9422484837002	58.3878183913416	61.7122777221567	59.7497100801328
TXN2	55.1272209850682	51.3329380878381	58.0794114209523	57.2517981764443	59.8946201532818	59.4300156785632	65.1285445155188	71.5455108128927	65.984700337775	60.6436913346765	57.8616822437685	56.3552258542994	93.0514667816867	90.6350745493329	94.616707998957
FOXRED2	35.0082463621695	35.9481397970658	34.5652311099325	32.4669844702853	31.1356953971425	33.129837369199	46.4799012208228	48.67735676951	43.8458074257556	39.992393153835	39.2154200906911	38.3695154752677	43.8897145018437	45.5495383187347	42.7452233993639
EIF3D	317.535253910644	321.874113259882	320.910236255093	214.315742047375	214.562969616568	217.410813404744	210.009797589205	209.054542081632	208.213587972554	230.408592694404	219.909354267857	224.91604137147	300.506153345957	298.430676353136	302.648662024693
TNRC6B	48.1747924456567	50.2771185972949	52.9836491081204	55.1770513277387	53.7150164866734	54.0381795786935	43.5890780961131	42.2550667888225	43.7918101259702	49.6005500113866	47.2566206442057	49.1609417026867	21.3517530008969	19.1014192949533	21.372611699682
IFT27	20.4881301205667	18.6025338809991	20.0760756180247	24.0558485971544	26.1444770510357	24.2632624494134	26.2441393478548	29.1704012206928	28.8885553851961	29.8851112647223	28.260741075758	31.7432011250981	19.6383407230472	20.8027602847872	20.6705916073566
KIAA0930	32.4241578784944	35.8978626784685	34.5038363832719	18.5605731600422	17.7069412754742	18.6916984795481	38.1475286848948	39.2539967043891	39.9040045414204	18.9667511993227	19.054149137676	18.7430034476225	40.8582927794941	38.666840678043	41.6531921446356
SLC25A17	30.0861730599312	28.3562948888743	29.6536529770824	18.784870116659	20.6184853107032	18.0926055795626	33.1594417246114	32.1114499034376	32.2903852716771	20.0897825203352	20.9770449222122	23.4760851263151	48.0414442520181	42.3015237017791	42.5112167019222
FAM118A	15.8736863997183	16.1892321883289	13.9979976786228	16.9344202245702	16.6968137530478	18.1525148695611	19.6689338092994	20.2872337707699	19.3850306229634	16.9702510730782	16.3737489531712	18.1119258904635	20.824549223097	19.1787529763093	18.4085268654195
KCTD17	23.4413741019096	24.4346796382853	22.2248910511467	10.6541054392991	9.50708256401299	9.22603065977695	17.9117668119268	18.1864847116665	17.2791359313322	10.232063147003	11.5956442764451	10.4127796931236	20.758648750872	21.4214297356358	23.1666630467356
ST13	279.02003032063	288.842046341459	287.941268038337	213.138183025137	214.206454020418	215.972990444779	286.644951797196	298.186323589304	291.801408040373	241.763687162419	241.760442728495	241.260950101889	419.983709489865	434.151287133067	432.054365709994
RBX1	31.0090618041009	31.2220906489201	32.0480473168468	21.0839139219815	22.5793210895308	20.5488864695032	41.66186267964	42.5551737972659	38.8780558454976	21.2128138413477	24.0653320913156	23.1605463477356	59.7717283080664	64.4189565696197	63.9618306340847
EP300	44.4832374689781	51.7854321552137	52.0013334815503	56.1863876325144	55.675852265501	61.2872036685183	41.8319110987405	38.5937612858137	40.8219586377724	56.0891754216813	56.2301343053742	53.0105148013566	30.1165158068207	27.5307905627666	26.7547657408427
L3MBTL2	25.164099757693	25.0380050614528	23.0230224977348	19.8502806605889	20.9750009068537	19.4705192495293	22.3897085149085	24.3686890855994	22.6248686100882	17.8437198783102	16.7816359377697	18.2381414018953	26.9532931400211	27.9947926509032	26.9887724382845
RANGAP1	236.013414842323	240.726843843848	239.009670889818	313.903590785245	303.632449388165	305.118013962623	274.741562460156	255.331042783595	258.971049770842	240.890218357187	247.121243097505	259.309768236636	444.762287046461	473.978133031451	458.653126985876
ZC3H7B	103.117435681891	98.9453693994763	98.8455099236081	154.540603108992	153.361125610734	153.247963816295	124.418759975251	120.102824779025	120.521973121042	138.195243113486	133.029426548362	139.531247887857	105.308954615535	106.411145545974	106.551049568487
PHF5A	34.7621426970575	35.9481397970658	35.0563889232175	29.3268270776497	30.8385990670171	31.2127400892454	31.4589575336057	34.752391577739	32.8303582695313	28.3253455410938	30.1836368602942	27.4518737364168	69.656799141815	71.3016542103114	68.2519534205172
ACO2	64.7252639244328	64.0530490929537	65.1398049869243	44.9715398016732	47.5354128200649	44.9319674989137	79.4692945263336	73.0460458551094	73.2203385090204	52.7824720875888	54.0741602439247	54.8406397171178	108.27447586566	103.085797247663	102.728940176938
POLR3H	34.3314612831117	33.8867779345767	34.6880205632538	27.756748381332	26.5604119132113	25.2218110893902	39.6779644568	37.7534616621724	37.0961449525789	23.8956108859888	24.2984103682291	26.3159341335306	43.6920130851687	46.2455414509395	40.639163122388
TRMU	21.5340706972923	21.2672211666557	22.0407068711648	43.1210899095844	39.7514889707793	38.5216734690687	42.3420563560422	42.5551737972659	41.7939100339099	35.1259240961141	36.5350199061862	37.7384379181087	37.0360653904447	39.9815132610965	40.0931474950238
PMM1	32.1780542133825	29.5126686166121	26.5225219173905	48.8967365424676	48.7237981405666	44.6923303389195	27.2644298624583	23.8284964704013	25.3247335993588	45.1708153562817	43.17775079822	45.4375841154485	29.1939091956708	29.7734673220931	30.6548773648723
DESI1	37.8999644272344	37.7581160665684	39.6609934227645	43.008941431276	43.7919990604848	42.2959587389774	47.0467292844914	46.2765007019633	41.5779208347682	42.9871433432018	38.1665678445804	43.9861057339828	72.8859222808396	69.7549805831896	70.9820315573379
CERK	30.1476989762092	28.5071262446662	29.5308635237612	28.7100104469535	28.8183440221644	30.9131936392526	45.1761966743851	48.7373781711987	51.6214185948551	31.8192207620216	32.9223066140274	32.5004941936889	41.1877951406191	38.5121733153309	39.0011162402956
BRD1	30.8860099715449	33.4342838672011	30.1448107903674	56.2985361108228	56.9830761180528	57.0935533686197	29.361693698032	27.4898019734101	26.3506822952817	47.4792686272519	46.3825771057802	46.6366314740507	21.285852528672	20.8800939661432	21.6066183971237
ZBED4	32.4241578784944	30.9707050559336	31.4954947769012	36.7286266460049	37.6123953938764	34.8072974891585	32.6492964673097	31.9914071000602	31.9124041731793	33.5037677435404	32.1648022140586	31.0490158122232	19.3088383619222	20.2614245152946	17.6285045406136
HDAC10	2.64561439995305	2.06136186248909	2.51718379308567	2.85978619686451	2.02025504485276	1.55764153996234	3.79774802657942	3.30117709287676	3.99580018412058	3.11953144725702	3.43790458447366	3.47092656437454	2.04291463897471	2.16534307797041	1.87205357953419
ABHD4	11.136190846314	10.3068093124454	12.2175506054646	19.8502806605889	21.5097743010794	21.0281607894916	14.9642608808503	14.4051364052804	14.4712763424908	25.2682047227819	24.2401407990007	23.7916239048946	16.4092175840227	17.8640803932559	14.9764286362735
KHNYN	78.8146987520898	78.0803651815989	77.4187503190496	120.615688420697	133.455671492332	128.086062016903	65.1285445155188	66.6837772761105	70.3584816203935	101.010428262182	109.8964075647	107.851154518474	31.3686247790955	29.3867989153127	30.9668862947947
FKBP3	33.9007798691658	33.4342838672011	35.6089414631632	32.9155783835189	37.7906531919516	34.3879324591686	51.5813537938399	52.2186194691415	54.3752808839112	39.7428306380545	36.7680981830996	40.0103171238811	52.6544773077675	52.8962380475629	55.1475783637779
SDR39U1	3.50697722784474	3.46912118321335	4.05205195960133	1.73830141378039	2.79270550317881	2.03691585995075	2.66409189924228	2.4608774692354	2.26788659098736	2.49562515780562	2.62213061527652	1.95634042719292	1.91111369452473	1.46933994576564	2.41806920689832
RBM23	66.5095154964942	63.3994465511888	64.1574893603543	43.2332383878928	42.1282596117825	45.1116953689094	68.1894160593291	66.0235418575352	67.280635532625	42.3632370537504	40.9052375983137	45.5006918711644	62.4077471970661	65.578961789961	64.8198551913712
PRMT5	96.4111108075914	96.6326219440007	93.5041687041336	66.7844188326594	70.5900880377964	71.0524179382822	83.0403113274456	82.6494701252963	75.9202034982911	65.5725510213426	66.5438480587952	68.030160661741	150.187176200753	152.73402067827	146.878203760953
COCH	15.6275827346064	14.831749986202	13.9366029519621	12.2241841356169	9.26940549991266	12.161585869706	23.9201442868137	24.8488602991087	23.0568470083715	13.4139852232052	12.4696878148706	11.5487192960098	21.219952056447	23.0454370441136	24.5707032313862
AP4S1	8.61362827891691	7.13935084081587	8.04270919254203	15.3082672890982	14.3200431120446	16.4151454596031	10.0328567269337	8.82314604823425	9.17954096352026	12.4781257890281	11.9452616918153	13.7574907460664	8.30345950034881	8.58403863052555	9.04825896774857
POLE2	10.5209316835342	10.8598576170157	12.8314978720709	7.40179956835519	5.70424953840779	7.48866124981895	22.2763429021748	19.6870197538832	20.6809658178133	7.67404736025227	7.57504399968772	7.69914619733989	21.4176534731219	20.4160918780067	20.4365849099149
VCPKMT	5.96801387896386	5.73159152009161	5.46413067279573	6.67283445935051	4.99121834610682	6.41029402984502	4.64799012208228	5.28188334860281	6.31768407489335	5.5527659761175	5.06945252286794	4.98551270155616	3.42682455569951	2.55201148475084	3.5101004616266
SOS2	38.6382754225702	38.5625499641252	42.4851508491533	66.2797506802715	66.608997214116	68.4763184683445	33.329490143712	27.9699731869195	31.5884203744668	62.3282383161953	60.7751607051869	60.2679067086852	22.6697624453968	20.1067571525824	21.2166072347208
CDKL1	3.93765864179059	3.11718135303228	5.1571570394926	2.01867260955142	1.78257798075243	2.39637159994206	2.43736067377485	3.06109148612209	2.37588119055818	2.3084532709702	2.09770449222122	1.32526287003392	2.17471558342469	2.16534307797041	1.7940513470536
NIN	92.7195558309128	95.6773566906521	94.6706685106855	91.5131582996642	89.3665761017221	96.3940476076695	99.535007980201	100.655890631897	102.702864191856	89.9672869388925	95.7951718114355	91.6955690552038	63.3303538082159	61.7896114035128	63.2598105417594
PYGL	89.397156351902	85.420824496804	86.0754067781978	54.6163089361967	55.9135293296014	58.2318298785922	86.6680109349245	87.0910538502578	79.7540117830554	57.0250348558584	54.0741602439247	56.2290103428676	96.8077936985111	98.9871121357902	101.246897759807
TRIM9	4.06071047434654	4.72604914814572	4.54320977288633	4.87845880641592	4.27818715380584	4.43328745989282	7.87891008499313	6.96248259588553	7.93760306845575	4.61690654194039	4.7781046767261	4.03889636581765	5.07433636132427	6.49602923391123	5.69416297108315
PSMC6	74.5694105289093	74.0581956938153	75.0857507059458	67.8498293765893	70.8871843679218	71.7114201282663	76.6351542079908	77.3075653750048	77.0001494939993	71.9987858026921	66.6021176280236	73.2681043861608	117.171039616033	118.320532474812	114.507277281508
GNPNAT1	49.3437848549383	46.9085516512761	52.6766754748172	57.0835754589817	57.4584302462535	61.1074757985226	45.8563903507874	39.6741465162098	45.465726419318	48.851862464045	47.4314293518908	48.4036486340959	55.751799502342	52.5869033221385	56.1616073860256
DDHD1	22.333907608906	19.608076252945	20.8742070646129	28.0931938162572	26.0850577850106	25.7609946993772	26.4708705733223	24.9088817007974	27.2686363916337	22.8973608228665	25.5220713220248	22.908115324872	27.1509945566961	24.4374433085232	25.6627344861145
CDKN3	40.7916824922994	41.6797313171574	39.0470461561582	72.672213943851	74.3335017973765	80.7577229180475	61.6708933271405	58.280781039697	64.5807705433543	62.8897539767016	60.1924650129032	63.3601867387644	78.0920595866138	81.5870338306708	76.9102012258628
CNIH1	120.590795904837	115.285432943597	114.562559948728	85.2889177535473	82.1768449126872	84.8914639279476	81.1697787173393	85.5304974063524	79.8620063826262	93.3987715308752	94.92112827301	92.3897543680787	111.305897588009	106.797813952755	106.551049568487
CGRRF1	12.7973905858194	11.8151228703643	9.82315626570018	8.74758130805614	11.2302412787403	9.58548639976826	6.34847431308799	6.72239698913086	8.47757606630988	10.6064069206739	10.7216007380195	8.5826547773625	10.8735779171234	11.677385884769	10.686305849841
